"Code","Description","Parent"
"53771","výhybka jednoduchá štíhlá","5377"
"53772","výhybka jednoduchá","5377"
"53773","výhybka oboustranná","5377"
"53774","výhybka křižovat. celá","5377"
"53775","výhybka křižovat. poloviční","5377"
"53776","kolejová křižovat.","5377"
"53777","jednoduchá kolejová spojka","5377"
"53778","dvojitá kolejová spojka","5377"
"53779","ostatní","5377"
"538","obnova kolejových rozvětvení","53"
"5381","výhybky tvaru R 65 na dřev. pražcích","538"
"53811","výhybka jednoduchá štíhlá","5381"
"53812","výhybka jednoduchá","5381"
"53813","výhybka oboustranná","5381"
"53814","výhybka křižovat. celá","5381"
"53815","výhybka křižovat. poloviční","5381"
"53816","kolejová křižovat.","5381"
"53817","jednoduchá kolejová spojka","5381"
"53818","dvojitá kolejová spojka","5381"
"53819","ostatní","5381"
"5382","výhybky, tvar T na dřev. pražcích","538"
"53821","výhybka jednoduchá štíhlá","5382"
"53822","výhybka jednoduchá","5382"
"53823","výhybka oboustranná","5382"
"53824","výhybka křižovat. celá","5382"
"53825","výhybka křižovat. poloviční","5382"
"53826","kolejová křižovat.","5382"
"53827","jednoduchá kolejová spojka","5382"
"53828","dvojitá kolejová spojka","5382"
"53829","ostatní","5382"
"5383","výhybky, tvar T na ocel. pražcích","538"
"53831","výhybka jednoduchá štíhlá","5383"
"53832","výhybka jednoduchá","5383"
"53833","výhybka oboustranná","5383"
"53834","výhybka křižovat. celá","5383"
"53835","výhybka křižovat. poloviční","5383"
"53836","kolejová křižovat.","5383"
"53837","jednoduchá kolejová spojka","5383"
"53838","dvojitá kolejová spojka","5383"
"53839","ostatní","5383"
"5384","výhybky, tvar S 49 na dřev. pražcích","538"
"53841","výhybka jednoduchá štíhlá","5384"
"53842","výhybka jednoduchá","5384"
"53843","výhybka oboustranná","5384"
"53844","výhybka křižovat. celá","5384"
"53845","výhybka křižovat. poloviční","5384"
"53846","kolejová křižovat.","5384"
"53847","jednoduchá kolejová spojka","5384"
"53848","dvojitá kolejová spojka","5384"
"53849","ostatní","5384"
"5385","výhybky, tvar S 49 na ocel. pražcích","538"
"53851","výhybka jednoduchá štíhlá","5385"
"53852","výhybka jednoduchá","5385"
"53853","výhybka oboustranná","5385"
"53854","výhybka křižovat. celá","5385"
"53855","výhybka křižovat. poloviční","5385"
"53856","kolejová křižovat.","5385"
"53857","jednoduchá kolejová spojka","5385"
"53858","dvojitá kolejová spojka","5385"
"53859","ostatní","5385"
"5386","výhybky, tvar jiný od 20 do 45 kg/m na dřev. pražcích","538"
"53861","výhybka jednoduchá štíhlá","5386"
"53862","výhybka jednoduchá","5386"
"53863","výhybka oboustranná","5386"
"53864","výhybka křižovat. celá","5386"
"53865","výhybka křižovat. poloviční","5386"
"53866","kolejová křižovat.","5386"
"53867","jednoduchá kolejová spojka","5386"
"53868","dvojitá kolejová spojka","5386"
"53869","ostatní","5386"
"5387","výhybky, tvar jiný od 20 do 45 kg/m na ocel. pražcích","538"
"53871","výhybka jednoduchá štíhlá","5387"
"53872","výhybka jednoduchá","5387"
"53873","výhybka oboustranná","5387"
"53874","výhybka křižovat. celá","5387"
"53875","výhybka křižovat. poloviční","5387"
"53876","kolejová křižovat.","5387"
"53877","jednoduchá kolejová spojka","5387"
"53878","dvojitá kolejová spojka","5387"
"53879","ostatní","5387"
"54","ostatní úpravy železničního svršku","5"
"541","rozebrání","54"
"5411","kolej","541"
"54111","pražce dřevěné","5411"
"54112","pražce ocelové","5411"
"54113","pražce železobetonové","5411"
"54114","pražce z betonu předpjatého","5411"
"54115","dočasná úprava","5411"
"54119","ostatní","5411"
"5412","kolejová rozvětvení","541"
"54121","pražce dřevěné","5412"
"54122","pražce ocelové","5412"
"54123","pražce železobetonové","5412"
"54124","pražce z betonu předpjatého","5412"
"54125","dočasná úprava","5412"
"54129","ostatní","5412"
"5413","pražce","541"
"54131","pražce dřevěné","5413"
"54132","pražce ocelové","5413"
"54133","pražce železobetonové","5413"
"54134","pražce z betonu předpjatého","5413"
"54135","dočasná úprava","5413"
"54139","ostatní","5413"
"5414","dilatační zařízení","541"
"54141","pražce dřevěné","5414"
"54142","pražce ocelové","5414"
"54143","pražce železobetonové","5414"
"54144","pražce z betonu předpjatého","5414"
"54145","dočasná úprava","5414"
"54149","ostatní","5414"
"5415","izolovaný styk","541"
"54151","pražce dřevěné","5415"
"54152","pražce ocelové","5415"
"54153","pražce železobetonové","5415"
"54154","pražce z betonu předpjatého","5415"
"54155","dočasná úprava","5415"
"54159","ostatní","5415"
"5416","přechodný styk","541"
"54161","pražce dřevěné","5416"
"54162","pražce ocelové","5416"
"54163","pražce železobetonové","5416"
"54164","pražce z betonu předpjatého","5416"
"54165","dočasná úprava","5416"
"54169","ostatní","5416"
"5417","pojistné kolejnice, úhelníky","541"
"54171","pražce dřevěné","5417"
"54172","pražce ocelové","5417"
"54173","pražce železobetonové","5417"
"54174","pražce z betonu předpjatého","5417"
"54175","dočasná úprava","5417"
"54179","ostatní","5417"
"5418","zvláštní úpravy pro elektrizaci a zabezpečovací zařízení","541"
"54181","pražce dřevěné","5418"
"54182","pražce ocelové","5418"
"54183","pražce železobetonové","5418"
"54184","pražce z betonu předpjatého","5418"
"54185","dočasná úprava","5418"
"54189","ostatní","5418"
"5419","ostatní","541"
"54191","pražce dřevěné","5419"
"54192","pražce ocelové","5419"
"54193","pražce železobetonové","5419"
"54194","pražce z betonu předpjatého","5419"
"54195","dočasná úprava","5419"
"54199","ostatní","5419"
"542","posun nebo přemístění","54"
"5421","kolej","542"
"54211","pražce dřevěné","5421"
"54212","pražce ocelové","5421"
"54213","pražce železobetonové","5421"
"54214","pražce z betonu předpjatého","5421"
"54215","dočasná úprava","5421"
"54219","ostatní","5421"
"5422","kolejová rozvětvení","542"
"54221","pražce dřevěné","5422"
"54222","pražce ocelové","5422"
"54223","pražce železobetonové","5422"
"54224","pražce z betonu předpjatého","5422"
"54225","dočasná úprava","5422"
"54229","ostatní","5422"
"5423","pražce","542"
"54231","pražce dřevěné","5423"
"54232","pražce ocelové","5423"
"54233","pražce železobetonové","5423"
"54234","pražce z betonu předpjatého","5423"
"54235","dočasná úprava","5423"
"54239","ostatní","5423"
"5424","dilatační zařízení","542"
"54241","pražce dřevěné","5424"
"54242","pražce ocelové","5424"
"54243","pražce železobetonové","5424"
"54244","pražce z betonu předpjatého","5424"
"54245","dočasná úprava","5424"
"54249","ostatní","5424"
"5425","izolovaný styk","542"
"54251","pražce dřevěné","5425"
"54252","pražce ocelové","5425"
"54253","pražce železobetonové","5425"
"54254","pražce z betonu předpjatého","5425"
"54255","dočasná úprava","5425"
"54259","ostatní","5425"
"5426","přechodný styk","542"
"54261","pražce dřevěné","5426"
"54262","pražce ocelové","5426"
"54263","pražce železobetonové","5426"
"54264","pražce z betonu předpjatého","5426"
"54265","dočasná úprava","5426"
"54269","ostatní","5426"
"5427","pojistné kolejnice, úhelníky","542"
"54271","pražce dřevěné","5427"
"54272","pražce ocelové","5427"
"54273","pražce železobetonové","5427"
"54274","pražce z betonu předpjatého","5427"
"54275","dočasná úprava","5427"
"54279","ostatní","5427"
"5428","zvláštní úpravy pro elektrizaci a zabezpečovací zařízení","542"
"54281","pražce dřevěné","5428"
"54282","pražce ocelové","5428"
"54283","pražce železobetonové","5428"
"54284","pražce z betonu předpjatého","5428"
"54285","dočasná úprava","5428"
"54289","ostatní","5428"
"5429","ostatní","542"
"54291","pražce dřevěné","5429"
"54292","pražce ocelové","5429"
"54293","pražce železobetonové","5429"
"54294","pražce z betonu předpjatého","5429"
"54295","dočasná úprava","5429"
"54299","ostatní","5429"
"543","směrová a výšková úprava","54"
"5431","kolej","543"
"54311","pražce dřevěné","5431"
"54312","pražce ocelové","5431"
"54313","pražce železobetonové","5431"
"54314","pražce z betonu předpjatého","5431"
"54315","dočasná úprava","5431"
"54319","ostatní","5431"
"5432","kolejová rozvětvení","543"
"54321","pražce dřevěné","5432"
"54322","pražce ocelové","5432"
"54323","pražce železobetonové","5432"
"54324","pražce z betonu předpjatého","5432"
"54325","dočasná úprava","5432"
"54329","ostatní","5432"
"5433","pražce","543"
"54331","pražce dřevěné","5433"
"54332","pražce ocelové","5433"
"54333","pražce železobetonové","5433"
"54334","pražce z betonu předpjatého","5433"
"54335","dočasná úprava","5433"
"54339","ostatní","5433"
"5434","dilatační zařízení","543"
"54341","pražce dřevěné","5434"
"54342","pražce ocelové","5434"
"54343","pražce železobetonové","5434"
"54344","pražce z betonu předpjatého","5434"
"54345","dočasná úprava","5434"
"54349","ostatní","5434"
"5435","izolovaný styk","543"
"54351","pražce dřevěné","5435"
"54352","pražce ocelové","5435"
"54353","pražce železobetonové","5435"
"54354","pražce z betonu předpjatého","5435"
"54355","dočasná úprava","5435"
"54359","ostatní","5435"
"5436","přechodný styk","543"
"54361","pražce dřevěné","5436"
"54362","pražce ocelové","5436"
"54363","pražce železobetonové","5436"
"54364","pražce z betonu předpjatého","5436"
"54365","dočasná úprava","5436"
"54369","ostatní","5436"
"5437","pojistné kolejnice, úhelníky","543"
"54371","pražce dřevěné","5437"
"54372","pražce ocelové","5437"
"54373","pražce železobetonové","5437"
"54374","pražce z betonu předpjatého","5437"
"54375","dočasná úprava","5437"
"54379","ostatní","5437"
"5438","zvláštní úpravy pro elektrizaci a zabezpečovací zařízení","543"
"54381","pražce dřevěné","5438"
"54382","pražce ocelové","5438"
"54383","pražce železobetonové","5438"
"54384","pražce z betonu předpjatého","5438"
"54385","dočasná úprava","5438"
"54389","ostatní","5438"
"5439","ostatní","543"
"54391","pražce dřevěné","5439"
"54392","pražce ocelové","5439"
"54393","pražce železobetonové","5439"
"54394","pražce z betonu předpjatého","5439"
"54395","dočasná úprava","5439"
"54399","ostatní","5439"
"544","výšková úprava, podbíjení","54"
"5441","kolej","544"
"54411","pražce dřevěné","5441"
"54412","pražce ocelové","5441"
"54413","pražce železobetonové","5441"
"54414","pražce z betonu předpjatého","5441"
"54415","dočasná úprava","5441"
"54419","ostatní","5441"
"5442","kolejová rozvětvení","544"
"54421","pražce dřevěné","5442"
"54422","pražce ocelové","5442"
"54423","pražce železobetonové","5442"
"54424","pražce z betonu předpjatého","5442"
"54425","dočasná úprava","5442"
"54429","ostatní","5442"
"5443","pražce","544"
"54431","pražce dřevěné","5443"
"54432","pražce ocelové","5443"
"54433","pražce železobetonové","5443"
"54434","pražce z betonu předpjatého","5443"
"54435","dočasná úprava","5443"
"54439","ostatní","5443"
"5444","dilatační zařízení","544"
"54441","pražce dřevěné","5444"
"54442","pražce ocelové","5444"
"54443","pražce železobetonové","5444"
"54444","pražce z betonu předpjatého","5444"
"54445","dočasná úprava","5444"
"54449","ostatní","5444"
"5445","izolovaný styk","544"
"54451","pražce dřevěné","5445"
"54452","pražce ocelové","5445"
"54453","pražce železobetonové","5445"
"54454","pražce z betonu předpjatého","5445"
"54455","dočasná úprava","5445"
"54459","ostatní","5445"
"5446","přechodný styk","544"
"54461","pražce dřevěné","5446"
"54462","pražce ocelové","5446"
"54463","pražce železobetonové","5446"
"54464","pražce z betonu předpjatého","5446"
"54465","dočasná úprava","5446"
"54469","ostatní","5446"
"5447","pojistné kolejnice, úhelníky","544"
"54471","pražce dřevěné","5447"
"54472","pražce ocelové","5447"
"54473","pražce železobetonové","5447"
"54474","pražce z betonu předpjatého","5447"
"54475","dočasná úprava","5447"
"54479","ostatní","5447"
"5448","zvláštní úpravy pro elektrizaci a zabezpečovací zařízení","544"
"54481","pražce dřevěné","5448"
"54482","pražce ocelové","5448"
"54483","pražce železobetonové","5448"
"54484","pražce z betonu předpjatého","5448"
"54485","dočasná úprava","5448"
"54489","ostatní","5448"
"5449","ostatní","544"
"54491","pražce dřevěné","5449"
"54492","pražce ocelové","5449"
"54493","pražce železobetonové","5449"
"54494","pražce z betonu předpjatého","5449"
"54495","dočasná úprava","5449"
"54499","ostatní","5449"
"545","výměna","54"
"5451","kolej","545"
"54511","kolejnice","5451"
"54512","drobné kolejivo","5451"
"54513","výhybkové součásti","5451"
"54514","pražce dřevěné","5451"
"54515","pražce ocelové","5451"
"54516","pražce betonové","5451"
"54519","ostatní","5451"
"5452","kolejová rozvětvení","545"
"54521","kolejnice","5452"
"54522","drobné kolejivo","5452"
"54523","výhybkové součásti","5452"
"54524","pražce dřevěné","5452"
"54525","pražce ocelové","5452"
"54526","pražce betonové","5452"
"54529","ostatní","5452"
"5453","pražce","545"
"54531","kolejnice","5453"
"54532","drobné kolejivo","5453"
"54533","výhybkové součásti","5453"
"54534","pražce dřevěné","5453"
"54535","pražce ocelové","5453"
"54536","pražce betonové","5453"
"54539","ostatní","5453"
"5454","dilatační zařízení","545"
"54541","kolejnice","5454"
"54542","drobné kolejivo","5454"
"54543","výhybkové součásti","5454"
"54544","pražce dřevěné","5454"
"54545","pražce ocelové","5454"
"54546","pražce betonové","5454"
"54549","ostatní","5454"
"5455","izolovaný styk","545"
"54551","kolejnice","5455"
"54552","drobné kolejivo","5455"
"54553","výhybkové součásti","5455"
"54554","pražce dřevěné","5455"
"54555","pražce ocelové","5455"
"54556","pražce betonové","5455"
"54559","ostatní","5455"
"5456","přechodný styk","545"
"54561","kolejnice","5456"
"54562","drobné kolejivo","5456"
"54563","výhybkové součásti","5456"
"54564","pražce dřevěné","5456"
"54565","pražce ocelové","5456"
"54566","pražce betonové","5456"
"54569","ostatní","5456"
"5457","pojistné kolejnice, úhelníky","545"
"54571","kolejnice","5457"
"54572","drobné kolejivo","5457"
"54573","výhybkové součásti","5457"
"54574","pražce dřevěné","5457"
"54575","pražce ocelové","5457"
"54576","pražce betonové","5457"
"54579","ostatní","5457"
"5458","zvláštní úpravy pro elektrizaci a zabezpečovací zařízení","545"
"54581","kolejnice","5458"
"54582","drobné kolejivo","5458"
"54583","výhybkové součásti","5458"
"54584","pražce dřevěné","5458"
"54585","pražce ocelové","5458"
"54586","pražce betonové","5458"
"54589","ostatní","5458"
"5459","ostatní","545"
"54591","kolejnice","5459"
"54592","drobné kolejivo","5459"
"54593","výhybkové součásti","5459"
"54594","pražce dřevěné","5459"
"54595","pražce ocelové","5459"
"54596","pražce betonové","5459"
"54599","ostatní","5459"
"546","doplnění","54"
"5461","kolej","546"
"54611","zřízení styku s izol. vložkami","5461"
"54612","zřízení izol. styku s izol. spojkou z lisov. dřeva","5461"
"54613","vložení přechodných spojek","5461"
"54614","vložení pražce s tesařskou úpravou","5461"
"54619","ostatní","5461"
"5462","kolejová rozvětvení","546"
"54621","zřízení styku s izol. vložkami","5462"
"54622","zřízení izol. styku s izol. spojkou z lisov. dřeva","5462"
"54623","vložení přechodných spojek","5462"
"54624","vložení pražce s tesařskou úpravou","5462"
"54629","ostatní","5462"
"5463","pražce","546"
"54631","zřízení styku s izol. vložkami","5463"
"54632","zřízení izol. styku s izol. spojkou z lisov. dřeva","5463"
"54633","vložení přechodných spojek","5463"
"54634","vložení pražce s tesařskou úpravou","5463"
"54639","ostatní","5463"
"5464","dilatační zařízení","546"
"54641","zřízení styku s izol. vložkami","5464"
"54642","zřízení izol. styku s izol. spojkou z lisov. dřeva","5464"
"54643","vložení přechodných spojek","5464"
"54644","vložení pražce s tesařskou úpravou","5464"
"54649","ostatní","5464"
"5465","izolovaný styk","546"
"54651","zřízení styku s izol. vložkami","5465"
"54652","zřízení izol. styku s izol. spojkou z lisov. dřeva","5465"
"54653","vložení přechodných spojek","5465"
"54654","vložení pražce s tesařskou úpravou","5465"
"54659","ostatní","5465"
"5466","přechodný styk","546"
"54661","zřízení styku s izol. vložkami","5466"
"54662","zřízení izol. styku s izol. spojkou z lisov. dřeva","5466"
"54663","vložení přechodných spojek","5466"
"54664","vložení pražce s tesařskou úpravou","5466"
"54669","ostatní","5466"
"5467","pojistné kolejnice, úhelníky","546"
"54671","zřízení styku s izol. vložkami","5467"
"54672","zřízení izol. styku s izol. spojkou z lisov. dřeva","5467"
"54673","vložení přechodných spojek","5467"
"54674","vložení pražce s tesařskou úpravou","5467"
"54679","ostatní","5467"
"5468","zvláštní úpravy pro elektrizaci a zabezpečovací zařízení","546"
"54681","zřízení styku s izol. vložkami","5468"
"54682","zřízení izol. styku s izol. spojkou z lisov. dřeva","5468"
"54683","vložení přechodných spojek","5468"
"54684","vložení pražce s tesařskou úpravou","5468"
"54689","ostatní","5468"
"5469","ostatní","546"
"54691","zřízení styku s izol. vložkami","5469"
"54692","zřízení izol. styku s izol. spojkou z lisov. dřeva","5469"
"54693","vložení přechodných spojek","5469"
"54694","vložení pražce s tesařskou úpravou","5469"
"54699","ostatní","5469"
"547","kladení na městských drahách","54"
"5471","kolej","547"
"54711","pražce měkké","5471"
"54712","pražce tvrdé","5471"
"54713","pražce betonové","5471"
"54714","kolejnice NP 3","5471"
"54715","pražce výhybkové","5471"
"54716","výhybka","5471"
"54717","křížení","5471"
"54719","ostatní","5471"
"5472","kolejová rozvětvení","547"
"54721","pražce měkké","5472"
"54722","pražce tvrdé","5472"
"54723","pražce betonové","5472"
"54724","kolejnice NP 3","5472"
"54725","pražce výhybkové","5472"
"54726","výhybka","5472"
"54727","křížení","5472"
"54729","ostatní","5472"
"5473","pražce","547"
"54731","pražce měkké","5473"
"54732","pražce tvrdé","5473"
"54733","pražce betonové","5473"
"54734","kolejnice NP 3","5473"
"54735","pražce výhybkové","5473"
"54736","výhybka","5473"
"54737","křížení","5473"
"54739","ostatní","5473"
"5474","dilatační zařízení","547"
"54741","pražce měkké","5474"
"54742","pražce tvrdé","5474"
"54743","pražce betonové","5474"
"54744","kolejnice NP 3","5474"
"54745","pražce výhybkové","5474"
"54746","výhybka","5474"
"54747","křížení","5474"
"54749","ostatní","5474"
"5475","izolovaný styk","547"
"54751","pražce měkké","5475"
"54752","pražce tvrdé","5475"
"54753","pražce betonové","5475"
"54754","kolejnice NP 3","5475"
"54755","pražce výhybkové","5475"
"54756","výhybka","5475"
"54757","křížení","5475"
"54759","ostatní","5475"
"5476","přechodný styk","547"
"54761","pražce měkké","5476"
"54762","pražce tvrdé","5476"
"54763","pražce betonové","5476"
"54764","kolejnice NP 3","5476"
"54765","pražce výhybkové","5476"
"54766","výhybka","5476"
"54767","křížení","5476"
"54769","ostatní","5476"
"5477","pojistné kolejnice, úhelníky","547"
"54771","pražce měkké","5477"
"54772","pražce tvrdé","5477"
"54773","pražce betonové","5477"
"54774","kolejnice NP 3","5477"
"54775","pražce výhybkové","5477"
"54776","výhybka","5477"
"54777","křížení","5477"
"54779","ostatní","5477"
"5478","zvláštní úpravy pro elektrizaci a zabezpečovací zařízení","547"
"54781","pražce měkké","5478"
"54782","pražce tvrdé","5478"
"54783","pražce betonové","5478"
"54784","kolejnice NP 3","5478"
"54785","pražce výhybkové","5478"
"54786","výhybka","5478"
"54787","křížení","5478"
"54789","ostatní","5478"
"5479","ostatní","547"
"54791","pražce měkké","5479"
"54792","pražce tvrdé","5479"
"54793","pražce betonové","5479"
"54794","kolejnice NP 3","5479"
"54795","pražce výhybkové","5479"
"54796","výhybka","5479"
"54797","křížení","5479"
"54799","ostatní","5479"
"548","svařování, řezání apod.","54"
"5481","kolej","548"
"54811","svařování odporové","5481"
"54812","svařování aluminotermické","5481"
"54813","řezání a vrtání","5481"
"54814","broušení","5481"
"54819","ostatní","5481"
"5482","kolejová rozvětvení","548"
"54821","svařování odporové","5482"
"54822","svařování aluminotermické","5482"
"54823","řezání a vrtání","5482"
"54824","broušení","5482"
"54829","ostatní","5482"
"5483","pražce","548"
"54831","svařování odporové","5483"
"54832","svařování aluminotermické","5483"
"54833","řezání a vrtání","5483"
"54834","broušení","5483"
"54839","ostatní","5483"
"5484","dilatační zařízení","548"
"54841","svařování odporové","5484"
"54842","svařování aluminotermické","5484"
"54843","řezání a vrtání","5484"
"54844","broušení","5484"
"54849","ostatní","5484"
"5485","izolovaný styk","548"
"54851","svařování odporové","5485"
"54852","svařování aluminotermické","5485"
"54853","řezání a vrtání","5485"
"54854","broušení","5485"
"54859","ostatní","5485"
"5486","přechodný styk","548"
"54861","svařování odporové","5486"
"54862","svařování aluminotermické","5486"
"54863","řezání a vrtání","5486"
"54864","broušení","5486"
"54869","ostatní","5486"
"5487","pojistné kolejnice, úhelníky","548"
"54871","svařování odporové","5487"
"54872","svařování aluminotermické","5487"
"54873","řezání a vrtání","5487"
"54874","broušení","5487"
"54879","ostatní","5487"
"5488","zvláštní úpravy pro elektrizaci a zabezpečovací zařízení","548"
"54881","svařování odporové","5488"
"54882","svařování aluminotermické","5488"
"54883","řezání a vrtání","5488"
"54884","broušení","5488"
"54889","ostatní","5488"
"5489","ostatní","548"
"54891","svařování odporové","5489"
"54892","svařování aluminotermické","5489"
"54893","řezání a vrtání","5489"
"54894","broušení","5489"
"54899","ostatní","5489"
"549","ostatní","54"
"5491","kolej","549"
"54911","prozatímní styková propojka","5491"
"54912","odstranění stykové propojky","5491"
"54913","zrušení izolovaného styku","5491"
"54919","ostatní","5491"
"5492","kolejová rozvětvení","549"
"54921","prozatímní styková propojka","5492"
"54922","odstranění stykové propojky","5492"
"54923","zrušení izolovaného styku","5492"
"54929","ostatní","5492"
"5493","pražce","549"
"54931","prozatímní styková propojka","5493"
"54932","odstranění stykové propojky","5493"
"54933","zrušení izolovaného styku","5493"
"54939","ostatní","5493"
"5494","dilatační zařízení","549"
"54941","prozatímní styková propojka","5494"
"54942","odstranění stykové propojky","5494"
"54943","zrušení izolovaného styku","5494"
"54949","ostatní","5494"
"5495","izolovaný styk","549"
"54951","prozatímní styková propojka","5495"
"54952","odstranění stykové propojky","5495"
"54953","zrušení izolovaného styku","5495"
"54959","ostatní","5495"
"5496","přechodný styk","549"
"54961","prozatímní styková propojka","5496"
"54962","odstranění stykové propojky","5496"
"54963","zrušení izolovaného styku","5496"
"54969","ostatní","5496"
"5497","pojistné kolejnice, úhelníky","549"
"54971","prozatímní styková propojka","5497"
"54972","odstranění stykové propojky","5497"
"54973","zrušení izolovaného styku","5497"
"54979","ostatní","5497"
"5498","zvláštní úpravy pro elektrizaci a zabezpečovací zařízení","549"
"54981","prozatímní styková propojka","5498"
"54982","odstranění stykové propojky","5498"
"54983","zrušení izolovaného styku","5498"
"54989","ostatní","5498"
"5499","ostatní","549"
"54991","prozatímní styková propojka","5499"
"54992","odstranění stykové propojky","5499"
"54993","zrušení izolovaného styku","5499"
"54999","ostatní","5499"
"56","podkladní vrstvy komunikací, letišť a ploch","5"
"561","stabilizace ze zemin (sypanin), štěrkopísku nebo kameniva těženého","56"
"5610","bez ohledu na materiál","561"
"56101","tl. do 15 cm","5610"
"56102","tl. do 20 cm","5610"
"56103","tl. do 25 cm","5610"
"56104","tl. do 30 cm","5610"
"56105","tl. do 35 cm","5610"
"56106","tl. do 40 cm","5610"
"56107","tl. do 45 cm","5610"
"56108","tl. do 50 cm","5610"
"56109","ostatní","5610"
"5611","prostá (bez pojiva)","561"
"56111","tl. do 12 cm","5611"
"56112","tl. přes 12 cm","5611"
"5612","cementová","561"
"56121","tl. do 5 cm","5612"
"56122","tl. do 8 cm","5612"
"56123","tl. do 10 cm","5612"
"56124","tl. do 12 cm","5612"
"56125","tl. do 15 cm","5612"
"56126","tl. do 20 cm","5612"
"56127","tl. do 25 cm","5612"
"56129","ostatní","5612"
"5613","živičná","561"
"56131","tl. do 5 cm","5613"
"56132","tl. do 8 cm","5613"
"56133","tl. do 10 cm","5613"
"56134","tl. do 12 cm","5613"
"56135","tl. do 15 cm","5613"
"56136","tl. do 20 cm","5613"
"56137","tl. do 25 cm","5613"
"56139","ostatní","5613"
"5614","vápenná","561"
"56141","tl. do 5 cm","5614"
"56142","tl. do 8 cm","5614"
"56143","tl. do 10 cm","5614"
"56144","tl. do 12 cm","5614"
"56145","tl. do 15 cm","5614"
"56146","tl. do 20 cm","5614"
"56147","tl. do 25 cm","5614"
"56149","ostatní","5614"
"5615","s přidáním popílku","561"
"56151","tl. do 5 cm","5615"
"56152","tl. do 8 cm","5615"
"56153","tl. do 10 cm","5615"
"56154","tl. do 12 cm","5615"
"56155","tl. do 15 cm","5615"
"56156","tl. do 20 cm","5615"
"56157","tl. do 25 cm","5615"
"56159","ostatní","5615"
"5616","s přidáním popílku a cementu","561"
"56161","tl. do 5 cm","5616"
"56162","tl. do 8 cm","5616"
"56163","tl. do 10 cm","5616"
"56164","tl. do 12 cm","5616"
"56165","tl. do 15 cm","5616"
"56166","tl. do 20 cm","5616"
"56167","tl. do 25 cm","5616"
"56169","ostatní","5616"
"5617","s přidáním popílku, cementu a vápna","561"
"56171","tl. do 5 cm","5617"
"56172","tl. do 8 cm","5617"
"56173","tl. do 10 cm","5617"
"56174","tl. do 12 cm","5617"
"56175","tl. do 15 cm","5617"
"56176","tl. do 20 cm","5617"
"56177","tl. do 25 cm","5617"
"56179","ostatní","5617"
"5618","vyrovnání povrchu","561"
"56181","tl. do 5 cm","5618"
"56182","tl. do 8 cm","5618"
"56183","tl. do 10 cm","5618"
"56184","tl. do 12 cm","5618"
"56185","tl. do 15 cm","5618"
"56186","tl. do 20 cm","5618"
"56187","tl. do 25 cm","5618"
"56189","ostatní","5618"
"5619","ostatní","561"
"56191","tl. do 5 cm","5619"
"56192","tl. do 8 cm","5619"
"56193","tl. do 10 cm","5619"
"56194","tl. do 12 cm","5619"
"56195","tl. do 15 cm","5619"
"56196","tl. do 20 cm","5619"
"56197","tl. do 25 cm","5619"
"56199","ostatní","5619"
"564","bez pojiva se zhutněním","56"
"5641","z kameniva těženého","564"
"56411","tl. 5 cm","5641"
"56412","tl. 8 cm","5641"
"56413","tl. 10 cm","5641"
"56414","tl. 12 cm","5641"
"56415","tl. 15 cm","5641"
"56416","tl. 20 cm","5641"
"56417","tl. 25 cm","5641"
"56418","tl. 35 cm","5641"
"56419","tl. přes 35 cm","5641"
"5642","ze štěrkopísku","564"
"56421","tl. 5 cm","5642"
"56422","tl. 8 cm","5642"
"56423","tl. 10 cm","5642"
"56424","tl. 12 cm","5642"
"56425","tl. 15 cm","5642"
"56426","tl. 20 cm","5642"
"56427","tl. 25 cm","5642"
"56428","tl. 35 cm","5642"
"56429","tl. přes 35 cm","5642"
"5643","ze škváry","564"
"56431","tl. 5 cm","5643"
"56432","tl. 8 cm","5643"
"56433","tl. 10 cm","5643"
"56434","tl. 12 cm","5643"
"56435","tl. 15 cm","5643"
"56436","tl. 20 cm","5643"
"56437","tl. 25 cm","5643"
"56438","tl. 35 cm","5643"
"56439","tl. přes 35 cm","5643"
"5644","ze strusky nebo strus. štěrku","564"
"56441","tl. 5 cm","5644"
"56442","tl. 8 cm","5644"
"56443","tl. 10 cm","5644"
"56444","tl. 12 cm","5644"
"56445","tl. 15 cm","5644"
"56446","tl. 20 cm","5644"
"56447","tl. 25 cm","5644"
"56448","tl. 35 cm","5644"
"56449","tl. přes 35 cm","5644"
"5645","ze sypaniny (zeminy)","564"
"56451","tl. 5 cm","5645"
"56452","tl. 8 cm","5645"
"56453","tl. 10 cm","5645"
"56454","tl. 12 cm","5645"
"56455","tl. 15 cm","5645"
"56456","tl. 20 cm","5645"
"56457","tl. 25 cm","5645"
"56458","tl. 35 cm","5645"
"56459","tl. přes 35 cm","5645"
"5646","z kameniva drceného (makadamu)","564"
"56461","tl. 5 cm","5646"
"56462","tl. 8 cm","5646"
"56463","tl. 10 cm","5646"
"56464","tl. 12 cm","5646"
"56465","tl. 15 cm","5646"
"56466","tl. 20 cm","5646"
"56467","tl. 25 cm","5646"
"56468","tl. 35 cm","5646"
"56469","tl. přes 35 cm","5646"
"5647","z kameniva drceného (štěrku)","564"
"56471","tl. 5 cm","5647"
"56472","tl. 8 cm","5647"
"56473","tl. 10 cm","5647"
"56474","tl. 12 cm","5647"
"56475","tl. 15 cm","5647"
"56476","tl. 20 cm","5647"
"56477","tl. 25 cm","5647"
"56478","tl. 35 cm","5647"
